#gene_id	chr	edi_untreated	pi_untreated	edi_ratio	pi_ratio
CG1440-RA	chrX	1.02679508164292	2.58155519966203	-0.18141126575322	0.247909718321431
Hsp83-RA	chr3L	2.55276217319785	2.76528024860211	-0.764665873406271	-0.707422500054998
ens-RE	chr3L	-0.0988827919191937	2.91126441902586	-0.178858909240927	0.257255007036543
spi-RG	chr2L	0.41030477530412	1.11925045776957	0.128111325315677	0.205681652424855
RnpS1-RA	chr3R	0.862758649750486	-0.101121924442866	-0.408689877830791	0.250934053567474
CG12822-RA	chr2R	0.624756090580177	NA	NA	NA
Crag-RC	chrX	-0.22301907420991	-0.464901488613405	-0.267647866733907	-0.3163428021673
CG11586-RA	chr3L	-1.07111569949735	-0.280597488066739	-0.131420471698091	0.0499798490766788
mRpS29-RA	chr2R	-0.940307255240106	-0.658164026458608	0.0855632156995386	-0.00185836856119176
Hel25E-RC	chr2L	0.33908864604554	1.92014669231078	-0.100455893824799	0.369874880007944
nmdyn-D6-RA	chrX	-0.155885548173004	1.30116953472056	-1.40040215291045	-1.17980301339705
CG32442-RA	chr3L	0.504858017996551	2.66513284940514	-0.626541604472555	-0.293845552919322
CG7192-RA	chrX	-0.230487782333798	4.78267332379262	0.276737969945049	0.703400794343524
CG33109-RA	chr3R	-2.12916945914721	-0.87699604594518	0.566045287378524	-0.304382665315751
CG15221-RB	chrX	4.76412302705681	1.79371231409894	-0.0620596792183199	1.88374693150415
CG11190-RA	chrX	-0.629879801393602	0.910353380904226	-0.00676292962901003	0.132627795742329
CG3756-RA	chr2L	-0.239827014672468	1.21123113706655	-0.276746867728727	-0.0987048100321527
okr-RA	chr2L	-0.964915377881854	-1.22578736256502	-0.099247154282567	-0.0512237235522892
CG2201-RD	chr2L	1.01440210089662	1.95360670162469	-0.460538913987449	-0.0100794015682581
cp309-RC	chr3L	-0.386783908976947	2.20028305920396	-0.215321626787705	0.0540880849556644
rogdi-RA	chr3L	-0.257981178107509	2.03592019664266	-0.200611917627552	0.27991373783893
CG15891-RA	chrX	-2.17366740312813	-0.772998325410962	-0.452031706761046	0.637429920615296
CG33007-RA	chr2R	0.476813696865537	-0.181149439104566	-0.677393122657664	0.0207353345049018
CG7546-RA	chr3L	-0.663546940049065	0.328436881055429	0.0614059660979486	0.214383896370719
ttm50-RA	chrX	0.109891292542075	0.804053558967353	-0.401470420297937	-0.0605782733066325
CG11906-RA	chr2R	0.558056774959135	1.79307680462333	-0.053317143254475	0.406569753045501
CG3523-RB	chr2L	0.640263365141565	0.233392760612609	-0.0921562976920876	0.202802275654257
CG6145-RF	chr2R	1.13978226994072	0.831877241191673	-0.320818230907925	0.14674307039371
CG9643-RA	chr2L	-0.584962500721156	2.10097764772482	-1.31183927726378	-1.02613759578718
CG13891-RA	chr3L	2.11911121188768	2.4276061727819	NA	NA
Taspase1-RA	chr3L	-0.44397311790601	2.51959964851128	-0.24545143711705	0.270252817731364
Arp5-RA	chr3R	0.224111180854042	0.31735792136556	0.0461337238755882	0.278407013401776
Bsg25D-RC	chr2L	1.26856970818016	1.32964029003823	-0.208550536002579	-0.272954467110682
fab1-RB	chr2R	0.687747758444071	1.35120427725799	0.229639576705	0.125344819300236
CG8611-RB	chrX	-1.2570737624544	0.389566811762726	-0.183021950401494	0.0811502173312343
moody-RA	chrX	0.637564181007264	1.12150174489112	0.234465253637018	1.54571168463866
CG2059-RA	chrX	-0.0806865965724844	1.22430028954546	0.279792012098842	0.230036527739319
Git-RA	chr2R	-1.42731920087606	0.593551237425226	-0.181865894007015	0.128658504457049
CkIalpha-RB	chrX	-0.945518158693973	0.996296604012935	-0.1906916034099	0.000997822012006066
Rtnl1-RG	chr2L	-0.141728674324609	0.589684910963554	-0.052490633717903	-0.285426934417893
CG5262-RA	chr3L	-0.797351157374652	2.51253441361312	-0.145014395251664	-0.167356188685767
CG3902-RA	chr3L	1.12864456937424	4.9086959706172	-0.325747414450854	-0.140456801102144
eIF2B-gamma-RA	chr2R	-1.3667023209641	0.619178216059069	-0.0325657159449649	0.0627510877535795
CG10249-RE	chr2R	-0.508831431505186	1.24486906693002	0.328113627269424	0.769787385799292
Tm1-RI	chr3R	1.1409648219926	0.633470905826841	0.285371384603956	0.329802889228225
snama-RA	chr2R	-0.66433381927124	2.472246884837	-0.17661253369275	0.253129049090812
Bruce-RA	chr3R	-0.751360944954055	0.944108799107955	-0.0285540538064252	0.580012862012675
Smox-RA	chrX	-0.997723568213282	2.00320195883111	-0.382943019706546	0.102758480479497
e(y)3-RA	chrX	-0.250889968863865	2.51620081805871	-0.438027621433099	0.284301755267573
CG7544-RB	chr2R	0.787006276665801	1.51897938688127	-0.0836292826415538	0.191377764858322
CG5746-RA	chr3R	0.69401714228569	3.2126990251326	0.159109979939307	0.33011614547607
CG3342-RA	chrX	-0.959358015502655	2.07125272365993	-0.636348683181117	-0.285426848528934
Nup154-RB	chr2L	-1.2467612862413	1.11741687000259	0.231984616436299	0.431944651956675
CG14709-RB	chr3R	0.454963683691605	5.60594578975433	-0.218612742698993	-0.246203774878579
fh-RA	chrX	-0.0126000367796335	0.925999418556223	0.502500340529187	0.588208160224812
KLHL18-RB	chr3R	-0.363612865870938	1.09268582378458	-0.154148627173956	0.160684154905883
l(1)G0148-RA	chrX	-0.513465604058441	3.91227543925188	-0.37844653893209	0.084187455177255
Vps4-RA	chrX	-0.180202520564111	0.638871894789197	-0.0863385701955719	0.411766184336604
Mgstl-RB	chrX	-2.19249599042663	-2.69097347706755	-0.479529063589342	-0.816273155606145
CG14442-RA	chrX	0.456857674973468	3.02575840222923	-0.0473208688992574	0.335294217675178
qkr58E-3-RB	chr2R	-0.973623003464669	1.42839634715192	-0.327359391455806	0.363539364316048
synj-RB	chr2R	1.27579222168795	1.77825583526439	-0.251645647359925	0.452588248747438
vir-RA	chr2R	-1.07653351240704	0.83001488501194	-0.0934419655754704	0.179782525124705
bur-RB	chr2L	-0.0555646798458459	1.7519004024379	-0.34688261213193	0.0257106075033454
CG10673-RA	chr3L	-1.0703893278914	0.109503842642146	0.864598873892077	0.867896463992655
CG8885-RA	chr2L	2.18952778743082	2.81885056089543	-0.263694829301903	-0.310444438742912
rho-RA	chr3L	-1.62400141695326	5.04674467189609	-0.0229062445578309	-0.0716515520951063
CG2767-RB	chr3R	0.273018494406412	3.9379469587418	0.0793984372268313	0.405909022640423
mbt-RA	chrX	-0.321574799361862	2.53179395949347	0.158911462787222	0.417339366605445
Fis1-RF	chr2R	NA	NA	-0.308489720562557	-0.277326493402828
CG1677-RA	chrX	-0.0312134017103537	1.90684250497231	-0.201967570556827	0.652338436965654
lat-RA	chr2R	1.56704059272389	NA	-0.450580468995749	NA
CG3149-RA	chrX	0.910316052939563	1.4922560786573	-0.440916131104449	0.520801157272132
Ahcy13-RA	chrX	-0.845936426697663	2.91679232886747	-0.433522302946996	-0.164458644578951
Cct2-RA	chr3L	-1.80016838146433	1.54769936368588	0.606609165513531	0.248046755302964
CG12753-RA	chr3R	-0.41046476948902	2.01817632913202	0.136048058326244	0.834985359945653
Itp-r83A-RB	chr3R	-0.440861274736796	-0.419603147429719	0.0652941824693512	-0.374584203496096
Aprt-RA	chr3L	1.72518842638985	4.34346467615453	0.163975735111126	0.702181753016736
Nop56-RA	chr3R	0.215728691055443	1.4559582033727	-0.0956391074784981	0.0603404009837485
fru-RM	chr3R	0.346676729996669	-0.767514657525814	-0.0230764500735475	0.332398711388208
CG14803-RA	chrX	-0.461949874605304	0.819084214639708	-0.360230496675309	0.286749999654725
fws-RA	chr2L	0.881423903117426	1.62991132860412	-0.0889830520753638	0.41331949101832
Tsp3A-RA	chrX	1.04087944561892	1.79576694778239	-0.354240149011036	0.295524606197592
dgt4-RA	chrX	-0.87446911791614	-1.36959452851768	0.0123837244558289	-0.0844603530888157
CG18273-RA	chrX	-0.562275451804824	1.12528297503953	-0.0277069291698423	0.252744529741356
CG3156-RA	chrX	-0.933389181825112	-0.712075814421457	-0.491139093289416	0.33639802303155
mei-217-RB	chrX	0.215596570075366	2.98493823180161	-0.0748504405248455	0.225923784026371
CG9740-RA	chr3R	-1.33034033470356	0.499373945002167	-1.43091266809134	-0.818589416813008
Grip84-RC	chrX	-0.474120626992622	0.163943939828738	-0.114920487861771	0.415285023520834
CG15118-RD	chr2R	-0.152206389304134	-0.615199731151659	-0.218978654693526	-0.0280143761695963
fbl-RC	chr3L	1.42084312096005	1.09565223906369	-0.648738411154471	-0.674460651560259
l(2)35Cc-RA	chr2L	NA	NA	-1.48810096146856	-1.14519791553994
CG11791-RA	chr3R	-1.02903245167975	3.54719404925633	0.0242919252565102	0.378420705341111
CG10376-RA	chr2L	-1.20367833896032	0.811397136641394	-0.104350610286772	0.226150585372935
CG17083-RA	chr3R	-1.0901146573184	0.105911240729938	1.15033748420764	1.21592582583522
shn-RC	chr2R	-0.675660913118808	2.80445211415497	-0.363901760671343	0.582200727752826
wkd-RA	chr3R	-0.521397371943689	-1.12720495386923	-0.19926411622224	0.0712561614981081
neur-RE	chr3R	2.62351836328932	2.10809940703162	0.0252407702432051	0.31516685091134
aux-RA	chr3R	-0.793844044817644	-0.407790361480251	-0.303504917843499	0.155647655895469
CG10098-RA	chr3R	-0.716119586237817	2.07434337469849	-0.00570740240849273	0.55539902302686
emb-RA	chr2L	-1.44483625138966	0.316126620199681	0.0525285015356934	0.626185876480799
Nurf-38-RA	chr2R	-0.657607802552921	2.72574115650395	-0.360978605912031	-0.129615099335415
Bem46-RA	chr2L	-0.762198558062635	1.32562536316478	0.273457863622509	0.546782886086676
yu-RB	chrX	0.0494399175904986	0.654775468207202	-0.412115787016433	-0.149766268602239
CG15735-RA	chrX	-0.416263759480924	1.48542682717024	0.125183035176601	-0.166056465981133
CG2926-RA	chr3R	-1.68290768957259	1.39238043773164	-0.0740141578385575	0.236628669177049
dm-RA	chrX	-1.19513597186282	2.69298543384037	0.0410545234499661	0.0885031668026366
Arf51F-RE	chr2R	-0.821524695193759	1.30386191017206	-0.26492255255626	0.0536113843043891
CG34439-RA	chr2R	-1.04353029474413	-0.128795702283726	-1.19056891269434	-0.283000653335575
Nedd8-RA	chr2L	NA	NA	NA	0.688956999591206
p24-1-RA	chrX	0.911405654890298	2.81858882376828	0.505369818999752	0.492653400046201
cav-RA	chr3R	1.30107294098599	1.27528756374436	-1.06167036842286	-0.316434100423305
CG10194-RA	chr2L	0.160464672193247	0.284096021361624	-0.435269567963306	-0.0267610681127589
bdg-RB	chr2R	-0.593492263567582	-3.10208097319078	-0.00167030163866928	-0.240803920885913
Akap200-RA	chr2L	0.00775272000025344	1.00411099904598	-0.344303477636408	-0.178700911787343
Trf4-1-RE	chrX	-0.825523044756529	1.52360477171611	-0.589435789527799	0.327503682534028
CG3164-RB	chr2L	0.0702093767647632	4.87768401612554	-0.382694447252269	-0.31401663556833
BicD-RA	chr2L	0.170658123372228	4.4156196986429	-0.057625825384331	0.508650568409781
RpL12-RA	chr2R	0.117794719380807	0.10077870038674	0.119010516908046	0.43815806410714
Egm-RA	chr2R	-1.14035188605896	1.14320404628518	0.0405325271521308	0.255349122570815
CG4880-RA	chrX	-2.0646135031389	0.734777113151903	-0.233511653329768	-0.159919421246701
CG10628-RA	chr2L	-0.249296166462391	1.19714647017733	0.194241684177675	0.586869905175283
CG11699-RA	chrX	0.0360139643579388	1.06312637423314	-0.047866311265259	-0.120199627662339
CG11089-RA	chr3R	-1.37851162325373	-1.02473667832151	0.320398703984689	0.135375131368494
CG32039-RA	chr3L	0.934597524778359	1.15055967657538	-0.679874147746623	-0.738024064529817
ssp2-RA	chr3L	-0.177462064595311	2.94917880640653	-0.131599296681985	0.279499356018804
ago-RB	chr3L	-0.508620659389127	1.66659636379406	-0.257996726306444	-0.0196780926689154
CG18547-RA	chr3R	-3.12697429895353	3.33949483087364	-0.368651960478203	-0.495953607787309
hrg-RC	chr2R	0.474203442877998	1.72198902164284	-0.29650048210985	0.0639469167798532
CG10565-RA	chr3L	0.524945544674981	3.43805780124695	-0.0942208383923881	0.194107973980126
Mad-RA	chr2L	1.75017113296547	0.972781374011022	0.260086758584147	0.458237584252172
CG8132-RA	chr3R	-0.222392421336448	0.824913293441908	0.037112078112493	0.715775189282804
Cp110-RE	chrX	-0.344770432025757	0.255520352176483	0.114027741887432	0.757288499439341
CG7407-RA	chr3L	0.716207033999406	1.63465964350229	-0.171111916392755	0.126379276722183
CG7728-RA	chr3L	-0.749323515893829	0.326537348139952	-0.161736255620996	0.206242824141572
CG32685-RC	chrX	0.375748872972936	3.0553055346689	-0.304297156995874	0.289102769600511
CG31915-RA	chr2L	0.462690617563006	0.774603647806266	-0.0800216336131147	-0.136211765585835
Pp4-19C-RE	chrX	-0.987871334767633	-0.0343304360137551	-0.153862573159052	0.469128661652644
CG42514-RC	chr3L	-0.263694829301901	0.843179890257174	-0.472823774726868	-0.292640867919117
CycB3-RA	chr3R	-1.12706859587953	2.46766654847442	-0.0194986459686372	0.240727124698823
Rm62-RH	chr3R	-1.06647932227718	2.34714918041159	0.0409375832285315	0.0938455622615684
Arf79F-RB	chr3L	-1.01395572671861	0.823637846416704	-0.213755031325365	-0.284136614826914
CG8866-RA	chr3R	0.527361116129332	1.7962756614682	-0.490354192256257	-0.087421097206098
cnc-RB	chr3R	0.674510177626605	0.207695613956854	0.203087554614862	-0.289727824009491
CG12821-RB	chr2R	-2.24001164527454	NA	0.0338230250647589	NA
c12.1-RA	chrX	-1.4609737834457	-0.00741747156248282	0.24899657243351	0.189628165744963
CG3419-RB	chr2R	-0.489200641210417	0.674866102287549	0.400822415006371	0.537063393105839
bc10-RA	chr3L	0.166020546986397	1.23725777090037	0.0438183685914688	0.626489057804638
CG14182-RA	chr3L	NA	NA	1.12062970518554	1.51403841219811
CG34039-RC	chr3L	-2.15252195518087	NA	-0.552131108253784	NA
Zw-RB	chrX	2.27030920714843	0.896853072896707	-0.267737998251571	-0.691877704637668
CG5590-RA	chr3R	1.83135460659938	4.47488527104381	-0.0610016583608576	0.406493048090303
CG14502-RC	chr2R	-3.2806357949111	-3.97130974159204	-0.331439789490864	0.23542994443919
CycB-RC	chr2R	0.0876755183408533	-1.19293023596917	-0.0334173157438959	0.255262484704517
CG4042-RA	chr3L	-0.994066565800029	-0.141016431518793	-0.261964157238058	-0.454510072930917
CG3770-RA	chr2R	-1.16858767365094	1.74232768882093	-0.0709128786003807	0.482893784059094
CG6950-RD	chr3R	0.913482031185434	-0.5895232081024	-0.335679346523714	0.401477796093115
cbc-RA	chr2R	-0.764019472644677	1.38981796219933	0.0886739891252303	0.353030731281834
Zasp52-RC	chr2R	0.0979762365736499	3.25019012086483	0.0593718425398559	0.184651196084145
RhoGEF2-RD	chr2R	0.387042425701412	2.73917603232573	-0.185475161255246	0.165921617054476
Aats-ser-RA	chr3R	0.134487147963901	0.487541971326019	-0.516164992585991	-0.112108879921122
Glt-RB	chr2L	-2.95241324826997	-3.71243366910463	-0.505192293319101	0.421509181481597
cmet-RA	chr2L	-0.136688671968381	0.686544208583393	-0.176412884195206	0.591405789095038
CG17612-RA	chr2L	-1.88613203544172	0.700581246498346	-0.12994539312663	0.375442930606917
CG6934-RA	chr3R	-0.556461761604865	4.97640741362096	-0.0993878607610122	0.0328458927921221
DnaJ-H-RA	chr2L	-0.708194266715427	1.10359874049468	0.112626773959063	0.252947441440708
CG11043-RA	chr2L	-1.81056849997748	-1.81042775610723	-0.123988717275454	0.179309558772072
kraken-RA	chr2L	0.0257443233724688	2.01037509894391	-0.100778046453122	-0.210470021354343
RpS8-RC	chr3R	0.330413284876161	-0.673805928187012	-0.240862068901064	0.0493884880590879
Coprox-RA	chr2L	-0.765534746362977	0.632377713813925	-0.312003729165365	0.117001652821274
Sec16-RD	chrX	0.179938932774635	3.69168434804734	-0.195931898033709	0.530533851118187
CG42241-RA	chr2R	-0.533733410975809	-0.0421946261118066	0.58609358273981	0.0632832592804452
Atg7-RA	chr2R	-0.380981128537547	1.44735368170128	0.102046556510372	0.371968777386954
CG9911-RB	chrX	-0.407065668420556	1.17846838939195	-0.608194573235954	-0.01529255548047
Suv4-20-RA	chrX	-1.80653793328747	0.970003020988203	-1.01491623062409	-0.474838017842424
CG5850-RB	chr2L	0.326607101063473	3.12015966579236	-0.039513129380144	0.389290711356834
tacc-RD	chr3R	1.7039956835253	1.62491765891081	0.270810283260257	-0.532832866814452
CG13189-RA	chr2R	-1.03464830414384	2.5022828590764	0.495551044443952	0.529887983497114
mam-RA	chr2R	-0.305749447459314	5.28856189095824	-0.12310585780137	0.503572613472071
CG5946-RB	chr3L	0.403609186142509	1.70611803038361	0.220596760200739	0.646027162774736
tub-RB	chr3R	-3.20840988834137	-4.85340893624028	-0.47192986952852	-0.977167111595345
CG1275-RB	chr3L	-0.629356620079611	-0.982272407450657	-0.676954202938692	0.213592178165394
stau-RB	chr2R	0.677369521924033	-1.07525652575898	-0.178635773639163	0.106915203916516
CG9775-RC	chr3R	-0.327393587835293	0.869337276801233	-0.219338917011512	-0.238558456156293
CG3744-RA	chr3R	-0.644295700833992	0.167580588329486	0.149832563825397	0.112226318311535
CG9107-RA	chr2L	1.66675215964878	2.07972719247074	-0.605046746764488	-0.120536407180494
Pi4KIIalpha-RB	chr3R	0.242114218279244	1.18429972845082	-0.125371768965386	0.143003702127025
CG4942-RA	chr3L	-0.632539648284788	-0.274143386328135	-0.580080279341411	0.601573767638595
CG4860-RA	chr3R	-1.57870797074898	3.00858404341793	0.0529763968057103	0.504595568332712
RpL11-RA	chr2R	-1.17390435337593	-1.2864478155058	0.101090286004586	0.360253959843026
mRpL18-RA	chr2R	-0.477752899284821	1.3733234002021	NA	NA
Rca1-RA	chr2L	1.94320380214336	0.976275135754327	-0.25857000914559	-0.14756963396957
CG7523-RA	chr3R	-1.90617023327451	-0.894937500139624	0.204808986600489	0.458020669829585
dos-RB	chr3L	0.450795090516104	3.77702441218631	-0.162341508564734	0.183606187181388
CG6904-RB	chr3R	0.547320166760979	3.71420256830028	-0.0619210473654802	0.24409304265615
PRL-1-RA	chr2L	-0.368644593794392	3.29725530087519	-0.103005103789338	0.070348290608481
CG11555-RA	chr2L	-2.69081194820428	1.18260755523059	0.215728691055443	-0.326347996812543
l(1)G0269-RA	chrX	-0.582097620709233	0.172825176314015	-0.421806701019388	0.882023218961216
CG8372-RA	chr2L	-1.24262022956415	1.27717325667695	-0.229087073910456	0.0503541998870491
CG12162-RB	chr3R	1.25633975325979	4.10534284028622	0.20294005867028	0.549088101356869
CG5973-RB	chr2L	-0.661203158522004	2.69317097036008	-0.601473496382929	-0.361339492659214
Tsc1-RA	chr3R	-0.926897237705919	0.132269555615238	-0.152404260118872	-0.0700316233189712
Fsn-RA	chr2R	0.791413378188582	0.784987109029147	0.0255734295383056	0.247349626377624
CG4631-RA	chr2L	-1.29202310448323	0.181774719320051	0.178142018493489	0.412435801095471
por-RA	chrX	0.935294310612188	1.82537860389293	-0.472526338462436	-0.291857240999548
cv-RA	chrX	-0.992684124795629	-0.25463357341883	-0.24601241821785	-0.00771417181161535
CG8979-RB	chr2R	-2.55799545312089	0.241368204843798	0.297165668178088	0.211701019824594
cn-RA	chr2R	0.25633975325978	-1.10314692710329	0.0835941296818895	0.909469139710296
CG9205-RA	chr3L	-1.9905541543306	-4.37151012373792	-0.198663759420288	1.66819217438598
CG4686-RA	chr3R	-0.508549385201988	0.353887836284907	-0.120711539329518	0.201460357001746
TfIIA-S-RA	chr3R	-3.27277158442107	-0.682639451710078	0.602344578949394	0.462250451001455
CG15916-RA	chrX	-1.28038372515965	-0.57075757462534	0.316766389771579	0.2867275633902
CG17883-RA	chr2R	0.515744134568711	1.17283659686221	-0.12242651350517	0.279472430695776
CG1662-RA	chrX	-0.00921853002937818	0.817868801727987	-0.521837275587553	-0.229595690671328
SNF4Agamma-RG	chr3R	0.309665023167027	4.56168701206654	-0.0921386802091931	-0.243673620427428
UbcD6-RA	chr3R	-0.982672844054041	0.156150852633656	-0.0549865072809987	-0.149286622048007
CG2278-RA	chrX	NA	NA	0.766608579714295	1.46076477293597
CG4674-RA	chr3R	-0.112901725326728	2.55133543474344	0.38334893537965	0.31167113139247
Ect4-RG	chr3L	0.958321461354387	3.63523457039532	-0.299193027555215	0.202467964128317
lolal-RB	chr2R	-0.834272131908282	0.119606319223373	0.23660204455642	0.196636587640475
CG2924-RA	chrX	-0.58051851835046	2.86612666634796	-0.0942617967468353	0.616841681684668
flr-RA	chr3L	0.189352159572435	1.60356502605324	-0.180910083083118	0.366401757934136
Fim-RA	chrX	0.474343761521184	3.02246378954758	-0.403240401423395	0.469306151728879
CG7872-RA	chrX	-0.00335901208991492	2.22971096184702	-0.474908955256243	0.640597199693976
rdx-RA	chr3R	0.568686013584367	1.0209910471967	-0.0846859541586758	-0.272528655227343
Map60-RA	chr2R	1.04211242809025	2.51591219663142	-0.276014746866336	0.0924369760218733
CG1532-RA	chrX	-0.695386490414806	4.61827328183957	0.155813956026343	0.392769958968099
sas-6-RA	chr3R	0.467677603417172	1.80470574244254	0.61009204559094	0.738038828391555
eas-RB	chrX	0.37855764467526	4.65415513735693	0.182227963887966	0.532145273632963
qkr58E-2-RA	chr2R	-0.890226991021071	2.13745258922184	-0.19324314427795	-0.00631870568941865
CG31320-RA	chr3R	0.0666904460504633	-0.189320214169078	-0.155858265262131	0.0912586087035464
CG15014-RA	chr3L	-0.07056054394962	1.66868646711416	-0.691877704637668	-0.789394210551931
MRP-RO	chr2L	-0.689837690347734	3.24601859790433	-0.171263273014543	0.100424466979148
pod1-RC	chrX	0.210870104525338	-0.414796232478422	-0.225537709363413	0.0216849572944424
CG10602-RC	chr2L	1.16805864278502	1.42870276971557	-0.132159638363562	0.388421643267669
hts-RC	chr2R	-1.73782430670333	-0.494935657238426	-0.205620140538946	0.327862703201783
Cypl-RA	chr3L	0.57031572475675	1.30652738740846	-0.277073859103102	-0.11364527296635
mnd-RA	chr3L	-0.887287427461594	3.68035757704149	-0.222873801067603	-0.308478663961792
Ilp6-RA	chrX	0.191141487352012	0.322620422361685	0.0366167687667338	0.0481724585958933
ste24b-RA	chr2R	1.71180375550215	1.97895705452248	0.488096013946223	0.103198222015071
CG13025-RA	chr3L	-0.63441988635456	1.35067973965801	-0.39304955943665	-0.146871985341899
r-RA	chrX	-0.836938646844585	0.984625804609174	0.0838740175907328	-0.0774289785530015
capt-RB	chr2L	1.00353216366938	0.605933087926772	-0.0491689184110232	1.135810398694
p-RA	chr3R	0.356769844099668	2.9079417769432	-0.113169472026577	0.500234624844947
r2d2-RA	chr2L	-0.815249757579793	-0.602257874125666	-0.0541086264881918	0.366412145679106
CG4199-RA	chrX	0.420073089176144	0.222865075145058	-0.258275197028212	0.249585130237156
CG5931-RA	chr3L	-0.422343728844264	1.12522788430939	-0.125565950287206	0.328455571333842
CG12783-RA	chr3R	-0.860596943334585	0.57741569166781	-0.0522299587725584	0.126740182272763
CG7338-RA	chr3L	0.669877755882572	2.38369923555253	-0.233213307782001	0.0367592981282995
CG9603-RA	chr3R	1.33660245990486	1.64300550826196	0.454214520983361	0.650907628369324
CG12428-RC	chr3R	-2.97292623266496	-2.36840832331203	-0.412023058531913	0.206282785280725
lig3-RA	chr3R	0.461213172159339	1.87406788489652	-0.0168763805464054	0.570003987220774
grp-RD	chr2L	0.113053149919544	-1.12748077431098	0.719395225268055	1.0631335118886
CG11423-RA	chr2R	0.177057761465586	0.180263614762286	-0.0171834371687313	-0.158429362604483
slik-RD	chr2R	-0.793777800422005	-0.0658423699696339	-0.194610826086934	0.543251330577746
CG13994-RA	chr2L	-0.719892080807265	0.751830943730129	0.157794250253771	0.236825922846928
Edem2-RA	chr2L	0.123574685118528	0.898137550602546	0.0755373118276713	0.312416299493864
CG6091-RD	chr3L	0.149958167460027	0.507973492402504	0.234195467563112	-0.149747119504683
CG12702-RA	chrX	-0.716010177038941	-0.425568166771013	-0.269296321955427	0.272817883262263
CG15547-RA	chr3R	-1.47861051954882	-0.191213229708853	0.244898131521577	0.0532105320420888
CG3493-RA	chr2R	-0.677705737553799	1.0381984323773	-0.0239877037426454	0.443526370829566
PyK-RB	chr3R	-1.26541323807415	0.873706804919442	-0.11854532014139	0.172570750317373
Pros25-RA	chr3R	0.428955100748415	1.92125917606795	-0.584241453621988	-0.29113227607541
CR32477-RA	chr3L	0.422454390315601	0.482125464079991	-0.178339569065564	-0.0997838105988948
CG3709-RA	chr2L	1.93221083509787	2.53597636266408	-0.360314105444341	-0.145062940963534
RpS4-RA	chr3L	1.97006170661585	3.28481744346104	-0.0531595259476529	0.202435427800077
Gtp-bp-RA	chrX	0.226554602010047	2.8913119482427	-0.346312644922547	-0.224019514671759
CG14060-RB	chr3L	0.0411894939502398	2.13919540134448	-0.327880063977085	0.232343062110516
CG2219-RA	chr4	0.456378294659739	2.15382041512269	-0.0600799605181219	0.393979615772584
SRPK-RA	chr2R	-1.43731894665485	0.203734009006413	-0.405473919617679	0.325260678563055
Ets21C-RA	chr2L	-0.76725280677484	5.34136476581759	-0.22262957018894	-0.47366850549875
CG5669-RA	chr3R	0.316259344800675	1.39667528995133	-0.211909101374915	0.469538948004141
nocturnin-RD	chr3R	1.01822375861891	1.61873239924562	-0.139457905155862	-0.102745553589051
CG32000-RD	chr4	0.554610652514925	1.70583105501937	-0.181586204948563	0.346759564537242
CG10264-RA	chr3R	0.624490864907797	0.613531652917927	0.783188610926852	1.37851162325373
DhpD-RA	chr3R	0.319363224748719	2.24943961643491	0.113349662041163	0.488745626643414
CG12659-RB	chrX	0.027179201246824	NA	-0.280107919192735	NA
Moe-RA	chrX	0.765560155947767	0.120398204594172	0.0577047255338596	-0.0688377317192716
Sfmbt-RC	chr2L	-0.7404025178127	2.46466826700344	0.079872644072015	0.38256669349933
CG18292-RA	chrX	1.39404798425533	1.75469318671555	0.0673552678017662	0.342392197447075
CG14043-RA	chr2L	-0.0188752070390268	1.09615803590721	0.217219078626913	0.330316086084056
CG15098-RA	chr2R	-0.580455035448402	1.51924931258497	0.02681021104884	-0.303783691278459
Manf-RA	chr3R	-0.0595010117486612	0.0453794257112418	0.114158236336672	0.612368658061807
Sop2-RB	chr2L	-0.584193726236941	-0.176161260106288	-0.0876464104080799	-0.0126827366248828
Fip1-RA	chr3R	-0.637334216133118	2.28291071255971	-0.110203930575484	0.425713092515592
NijA-RB	chr3L	0.48303627974525	2.30193876696534	-0.846728443836017	-0.593401581125647
CG2025-RA	chrX	-0.6959938131099	2.10853560800109	-0.324740069683747	0.33968366442528
CG31467-RA	chr3R	-1.37043923659079	-0.658617503072371	0.233490130219784	-0.10438584750375
Dp-RA	chr2R	0.945464734848477	0.713412015286846	-0.249371841886777	-0.044726395350643
CG9795-RD	chr3R	-0.767214105813888	3.13050932362057	-0.345446943290933	0.234434855424083
CG8677-RA	chr2L	-0.851589777351142	2.36160975754209	0.0318383113372371	0.45541158667328
CG3209-RB	chr2R	-1.30190254923896	0.595481034854597	-0.216033106110922	-0.121561381511849
Karl-RA	chrX	-0.739579459666314	0.980064514651152	-0.284285375468184	0.264812038602019
Neos-RA	chr3L	-0.724599083484792	1.14721364869539	-0.312121598445277	-0.0246657208150527
E(var)3-9-RA	chr3R	-0.791413378188582	3.18425913262075	-0.0630097975258009	0.199611879070191
l(3)02640-RA	chr3L	-0.0604596131400031	4.14438962742324	-0.155281580088106	-0.068284397654692
CG11033-RB	chr3R	-2.97488053823754	2.39161689012361	-0.276709278324568	0.155118975523054
l(1)G0232-RC	chrX	0.745813026399569	3.73255229123771	-0.363762653261404	0.205869820778481
Klp3A-RA	chrX	-0.144596237078467	0.47203417900877	-0.298892379220945	0.200170282241356
CG4164-RA	chr2L	-1.87158564641827	-0.515257076630614	-0.15823591566372	0.413099529525538
